event_id,place
Zurich_e833,"Wasserkirche, Zurich, Switzerland"
Zurich_e834,Hottinger tower with Kaufhaus
Zurich_e835,Bauhaus in the Kratz quarter
Zurich_e836,"Froschaugasse, Zurich, Switzerland"
Zurich_e838,"Niederdorf, Zurich, Switzerland"
Zurich_e839,"Wasserkirche, Zurich, Switzerland"
Zurich_e840,Zur Krone (later Rechberg)
Zurich_e840,Zum Florhof
Zurich_e840,Zum Kiel
Zurich_e840,Freigut
Zurich_e840,"Enge, Zurich, Switzerland"
Zurich_e840,"Unterstrass, Zurich, Switzerland"
Zurich_e841,"Zurich, Switzerland"
Zurich_e842,"Zurich, Switzerland"
Zurich_e842,Brunnenhof
Zurich_e842,Lamparterturm
Zurich_e843,"Zurich, Switzerland"
Zurich_e844,"Zurich, Switzerland"
Zurich_e845,"Zurich, Switzerland"
Zurich_e846,"Gotthard Pass, Switzerland"
Zurich_e846,"Graubünden, Switzerland"
Zurich_e847,"Brunnenhof, Zurich, Switzerland"
Zurich_e848,"Zurich, Switzerland"
Zurich_e849,"Zurich, Switzerland"
Zurich_e850,"Zurich, Switzerland"
Zurich_e851,"Zurich, Switzerland"
Zurich_e852,"Zurich, Switzerland"
Zurich_e853,"Zurich, Switzerland"
Zurich_e854,"Zurich, Switzerland"
Zurich_e855,"Zurich, Switzerland"
Zurich_e856,"Zurich, Switzerland"
Zurich_e857,"Zurich, Switzerland"
Zurich_e858,"Zurich, Switzerland"
Zurich_e859,"Zurich, Switzerland"
Zurich_e860,"Zurich, Switzerland"
Zurich_e861,"Zurich, Switzerland"
Zurich_e862,"Zurich, Switzerland"
Zurich_e862,"Zurichberg, Zurich, Switzerland"
Zurich_e863,"Zurich, Switzerland"
Zurich_e864,"Zurich, Switzerland"
Zurich_e865,"Zurich, Switzerland"
Zurich_e866,"Zurich, Switzerland"
Zurich_e866,Kratz quarter
Zurich_e867,"Zurich, Switzerland"
Zurich_e868,"Zurich, Switzerland"
Zurich_e869,"Zurich, Switzerland"
Zurich_e870,"Zurich, Switzerland"
Zurich_e871,"Zurich, Switzerland"
Zurich_e872,"Zurich, Switzerland"
Zurich_e872,"Winterthur, Switzerland"
Zurich_e873,"Zurich, Switzerland"
Zurich_e874,"Zurich, Switzerland"
Zurich_e875,"Zurich, Switzerland"
Zurich_e876,"Zurich, Switzerland"
Zurich_e877,"Zurich, Switzerland"
Zurich_e878,"Zurich, Switzerland"
Zurich_e879,"Zurich, Switzerland"
Zurich_e880,"Zurich, Switzerland"
Zurich_e881,"Zurich, Switzerland"
Zurich_e882,"Zurich, Switzerland"
Zurich_e882,"St. Jakob, Zurich, Switzerland"
Zurich_e882,"Spanweid, Zurich, Switzerland"
Zurich_e883,"Oetenbach, Zurich, Switzerland"
Zurich_e883,"St. Verena, Zurich, Switzerland"
Zurich_e883,"Selnau, Zurich, Switzerland"
Zurich_e886,Zurich
Zurich_e887,"Grossmünster, Zurich"
Zurich_e888,Zurich
Zurich_e889,Zurich
Zurich_e889,"Grossmünster, Zurich"
Zurich_e890,Zurich
Zurich_e891,Zurich
Zurich_e892,French church
Zurich_e893,Zurich
Zurich_e894,"Zurich, Fraumünster, Switzerland"
Zurich_e894,"Zurich, Grossmünster, Switzerland"
Zurich_e895,"Zurich, Switzerland"
Zurich_e896,"Zurich, Switzerland"
Zurich_e897,"Zurich, Switzerland"
Zurich_e898,"Zurich, Switzerland"
Zurich_e899,"Zurich, Switzerland"
Zurich_e900,"Zurich, Switzerland"
Zurich_e901,"Zurich, Switzerland"
Zurich_e902,"Zurich, Switzerland"
Zurich_e903,"Zurich, Switzerland"
Zurich_e904,"Zurich, Switzerland"
Zurich_e905,"Zurich, Switzerland"
Zurich_e906,"Münsterhof, Zurich, Switzerland"
Zurich_e906,"Zurich, Switzerland"
Zurich_e907,"Zurich, Switzerland"
Zurich_e908,"Zurich, Switzerland"
Zurich_e909,"Zurich, Switzerland"
Zurich_e910,"Zurich, Switzerland"
Zurich_e911,"Zurich, Switzerland"
Zurich_e912,"Zurich, Switzerland"
Zurich_e913,"Zurich, Switzerland"
Zurich_e914,"Zurich, Switzerland"
Zurich_e915,"Zurich, Switzerland"
Zurich_e916,"Zurich, Switzerland"
Zurich_e917,"Zurich, Switzerland"
Zurich_e918,"Zurich, Switzerland"
Zurich_e919,"Zurich, Switzerland"
Zurich_e920,"Zurich, Switzerland"
Zurich_e921,"Zurich, Switzerland"
Zurich_e922,"Zurich, Switzerland"
Zurich_e923,"Zurich, Switzerland"
Zurich_e924,"Zurich, Switzerland"
Zurich_e925,"Zurich, Switzerland"
Zurich_e925,Oberdorf
Zurich_e925,Niederdorf
Zurich_e925,Kleine Stadt
Zurich_e927,"Zurich, Switzerland"
Zurich_e927,"Aussersihl, Zurich, Switzerland"
Zurich_e928,"Zurich, Switzerland"
Zurich_e928,"Altstadt, Zurich, Switzerland"
Zurich_e928,"Enge, Zurich, Switzerland"
Zurich_e928,"Leimbach, Zurich, Switzerland"
Zurich_e928,"Wollishofen, Zurich, Switzerland"
Zurich_e928,"Aussersihl, Zurich, Switzerland"
Zurich_e928,"Wiedikon, Zurich, Switzerland"
Zurich_e928,"Oberstrass, Zurich, Switzerland"
Zurich_e928,"Unterstrass, Zurich, Switzerland"
Zurich_e928,"Wipkingen, Zurich, Switzerland"
Zurich_e928,"Fluntern, Zurich, Switzerland"
Zurich_e928,"Hirslanden, Zurich, Switzerland"
Zurich_e928,"Hottingen, Zurich, Switzerland"
Zurich_e928,"Riesbach, Zurich, Switzerland"
Zurich_e929,"Zurich, Switzerland"
Zurich_e930,"Zurich, Switzerland"
Zurich_e930,"Altstadt, Zurich, Switzerland"
Zurich_e930,"Enge, Zurich, Switzerland"
Zurich_e930,"Leimbach, Zurich, Switzerland"
Zurich_e930,"Wollishofen, Zurich, Switzerland"
Zurich_e930,"Wiedikon, Zurich, Switzerland"
Zurich_e930,"Aussersihl, Zurich, Switzerland"
Zurich_e930,"Industriequartier, Zurich, Switzerland"
Zurich_e930,"Oberstrass, Zurich, Switzerland"
Zurich_e930,"Unterstrass, Zurich, Switzerland"
Zurich_e930,"Fluntern, Zurich, Switzerland"
Zurich_e930,"Hirslanden, Zurich, Switzerland"
Zurich_e930,"Hottingen, Zurich, Switzerland"
Zurich_e930,"Witikon, Zurich, Switzerland"
Zurich_e930,"Riesbach, Zurich, Switzerland"
Zurich_e930,"Albisrieden, Zurich, Switzerland"
Zurich_e930,"Altstetten, Zurich, Switzerland"
Zurich_e930,"Höngg, Zurich, Switzerland"
Zurich_e930,"Wipkingen, Zurich, Switzerland"
Zurich_e930,"Affoltern, Zurich, Switzerland"
Zurich_e930,"Oerlikon, Zurich, Switzerland"
Zurich_e930,"Schwamendingen, Zurich, Switzerland"
Zurich_e930,"Seebach, Zurich, Switzerland"
Zurich_e931,"Schwamendingen, Zurich, Switzerland"
Zurich_e932,"Aussersihl, Zurich, Switzerland"
Zurich_e933,"Zurich, Switzerland"
Zurich_e934,"Canton of Zurich, Switzerland"
Zurich_e935,"Zurich, Switzerland"
Zurich_e935,"Canton of Zurich, Switzerland"
Zurich_e936,"Zurich, Switzerland"
Zurich_e937,"Winterthur, Switzerland"
Zurich_e938,"Zurich, Switzerland"
Zurich_e939,"Zurich, Switzerland"
Zurich_e940,"Zurich, Switzerland"
Zurich_e941,suburbs
Zurich_e942,"Zurich, Switzerland"
Zurich_e943,"Zurich, Switzerland"
Zurich_e944,"Zurich, Switzerland"
Zurich_e945,"Zurich, Switzerland"
Zurich_e946,"Zurich, Switzerland"
Zurich_e947,"Zurich, Switzerland"
Zurich_e948,"Zurich, Switzerland"
Zurich_e949,"Zurich, Switzerland"
Zurich_e950,executive city council
Zurich_e951,executive city council
Zurich_e952,"Zurich, Switzerland"
Zurich_e953,executive city council
Zurich_e954,city council
Zurich_e955,city council
Zurich_e956,city council
Zurich_e957,"Zurich, Switzerland"
Zurich_e957,Helvetic Republic
Zurich_e958,"Zurich, Switzerland"
Zurich_e959,"Zurich, Switzerland"
Zurich_e960,"Zurich, Switzerland"
Zurich_e961,"Zurich, Switzerland"
Zurich_e962,"Zurich, Switzerland"
Zurich_e963,"Zurich, Switzerland"
Zurich_e964,"Zurich, Switzerland"
Zurich_e965,"Zurich, Switzerland"
Zurich_e966,"Zurich, Switzerland"
Zurich_e967,"Zurich, Switzerland"
Zurich_e968,"Zurich, Switzerland"
Zurich_e969,"Zurich, Switzerland"
Zurich_e973,"Platzspitz, Zurich, Switzerland"
Zurich_e974,"Industriequartier, Zurich, Switzerland"
Zurich_e975,"Schlieren, Zurich, Switzerland"
Zurich_e977,"Zurich, Switzerland"
Zurich_e977,"Schanzengraben, Zurich, Switzerland"
Zurich_e977,Botanical Garden of the University
Zurich_e978,"Zurich, Switzerland"
Zurich_e979,"Zurich, Switzerland"
Zurich_e980,"Zurich, Switzerland"
Zurich_e981,"Zurich, Switzerland"
Zurich_e981,"Limmat River, Switzerland"
Zurich_e982,"Zurich, Switzerland"
Zurich_e983,"Zurich, Switzerland"
Zurich_e983,Sihl and Lorze valleys
Zurich_e984,"Zurich, Switzerland"
Zurich_e985,"Zurich, Switzerland"
Zurich_e986,"Zurich, Switzerland"
Zurich_e987,"Zurich, Switzerland"
Zurich_e987,"Albula, Switzerland"
Zurich_e987,"Heidsee, Switzerland"
Zurich_e987,"Wettingen, Switzerland"
Zurich_e987,"Tiefencastel, Switzerland"
Zurich_e987,"Marmorera, Switzerland"
Zurich_e987,"Bergell (Val Bregaglia), Switzerland"
Zurich_e987,"Maggia, Switzerland"
Zurich_e987,"Blenio, Switzerland"
Zurich_e987,"Hinterrhein, Switzerland"
Zurich_e987,"Gösgen, Switzerland"
Zurich_e987,"Leibstadt, Switzerland"
Zurich_e987,"Bugey, France"
Zurich_e987,"Cattenom, France"
Zurich_e988,"Zurich, Switzerland"
Zurich_e989,"Zurich, Switzerland"
Zurich_e990,"Zurich, Switzerland"
Zurich_e991,"Zurich, Switzerland"
Zurich_e992,"Zurich, Switzerland"
Zurich_e993,Zurich
Zurich_e994,Zurich
Zurich_e995,Zurich
Zurich_e996,"Münsterbrücke, Zurich"
Zurich_e996,"Limmatquai, Zurich"
Zurich_e997,Zurich Hauptbahnhof
Zurich_e998,"Limmatquai, Zurich"
Zurich_e999,"Bahnhofbrücke, Zurich"
Zurich_e1000,"Zeughaus, Zurich"
Zurich_e1001,"Aussersihl, Zurich"
Zurich_e1002,"Bahnhofstrasse, Zurich"
Zurich_e1003,"Bahnhof district, Zurich"
Zurich_e1004,ETH Zurich
Zurich_e1005,Zurich Hauptbahnhof
Zurich_e1006,"Paradeplatz, Zurich"
Zurich_e1007,"Selnau, Zurich"
Zurich_e1007,"Neumühlequai, Zurich"
Zurich_e1008,"Fraumünster district, Zurich"
Zurich_e1009,"Prediger district, Zurich"
Zurich_e1010,"Industriequartier, Aussersihl, Zurich"
Zurich_e1011,Zurich Stock Exchange
Zurich_e1011,"Upper Bahnhofstrasse, Zurich"
Zurich_e1011,Zurich lake promenade
Zurich_e1011,"Quaibrücke, Zurich"
Zurich_e1012,Zurich lakeside
Zurich_e1012,"Stadthausquai, Zurich"
Zurich_e1013,"Oetenbach, Zurich"
Zurich_e1013,"Schipfe, Zurich"
Zurich_e1013,"Zähringerplatz, Zurich"
Zurich_e1013,"Rämistrasse, Zurich"
Zurich_e1014,Zurich
Zurich_e1015,Zurich
Zurich_e1016,"Zurich, Switzerland"
Zurich_e1017,"Zurich, Switzerland"
Zurich_e1018,"Zurich, Switzerland"
Zurich_e1018,"Old Town, Zurich, Switzerland"
Zurich_e1019,"Old Town, Zurich, Switzerland"
Zurich_e1020,Bahnhof- and Limmatquai
Zurich_e1020,"Bahnhofbrücke, Zurich, Switzerland"
Zurich_e1020,"Central, Zurich, Switzerland"
Zurich_e1021,"Old Town, Zurich, Switzerland"
Zurich_e1022,"Old Town, Zurich, Switzerland"
Zurich_e1023,"Old Town, Zurich, Switzerland"
Zurich_e1024,"Zurich, Switzerland"
Zurich_e1025,"Zurich, Switzerland"
Zurich_e1026,"Zurich, Switzerland"
Zurich_e1027,"Zurich, Switzerland"
Zurich_e1028,"Zurich-West, Zurich, Switzerland"
Zurich_e1028,"Oerlikon, Zurich, Switzerland"
Zurich_e1028,"Giesshübel, Zurich, Switzerland"
Zurich_e1028,"Binz, Zurich, Switzerland"
Zurich_e1028,"Altstetten, Zurich, Switzerland"
Zurich_e1028,"Affoltern, Zurich, Switzerland"
Zurich_e1029,"Zurich, Switzerland"
Zurich_e1030,Neumühlequai
Zurich_e1031,"Limmat River, Zurich, Switzerland"
Zurich_e1032,"Zurich, Switzerland"
Zurich_e1033,"Zurich, Switzerland"
Zurich_e1034,"Zurich, Switzerland"
Zurich_e1035,"Zurich, Switzerland"
Zurich_e1036,"Aussersihl, Zurich, Switzerland"
Zurich_e1036,"Oerlikon, Zurich, Switzerland"
Zurich_e1037,"Zurich, Switzerland"
Zurich_e1038,"Zurich, Switzerland"
Zurich_e1039,"Zurich, Switzerland"
Zurich_e1040,"Zurich, Switzerland"
Zurich_e1041,"Zurich, Switzerland"
Zurich_e1042,"Zurich, Switzerland"
Zurich_e1043,"Zurich, Switzerland"
Zurich_e1044,"Zurich, Switzerland"
Zurich_e1045,"Zurich, Switzerland"
Zurich_e1046,"Zurich, Switzerland"
Zurich_e1047,"Zurich, Switzerland"
Zurich_e1048,"Zurich, Switzerland"
Zurich_e1049,"Zurich, Switzerland"
Zurich_e1050,"Zurich, Switzerland"
Zurich_e1051,"Zurich, Switzerland"
Zurich_e1052,"Zurich, Switzerland"
Zurich_e1053,"Zurich, Switzerland"
Zurich_e1054,"Zurich, Switzerland"
Zurich_e1055,"Zurich, Switzerland"
Zurich_e1056,"Zurich, Switzerland"
Zurich_e1057,"Zurich, Switzerland"
Zurich_e1058,"Zurich, Switzerland"
Zurich_e1059,"Zurich, Switzerland"
Zurich_e1060,"Zurich, Switzerland"
Zurich_e1061,"Zurich, Switzerland"
Zurich_e1062,"Zurich, Switzerland"
Zurich_e1063,"Zurich, Switzerland"
Zurich_e1064,"Zurich, Switzerland"
Zurich_e1066,Zurichberg-Aussersihl/Industriequartier
Zurich_e1069,Switzerland
Zurich_e1069,EU states
Zurich_e1069,Germany
Zurich_e1070,"Zurich, Switzerland"
Zurich_e1070,"Grossmünster, Zurich, Switzerland"
Zurich_e1070,"Fraumünster, Zurich, Switzerland"
Zurich_e1070,"St. Peter, Zurich, Switzerland"
Zurich_e1070,"Prediger, Zurich, Switzerland"
Zurich_e1071,"Zurich, Switzerland"
Zurich_e1072,"Zurich, Switzerland"
Zurich_e1073,St. Anna Chapel
Zurich_e1074,"Fraumünster, Zurich, Switzerland"
Zurich_e1075,Augustiner church
Zurich_e1076,"St. Peter and Paul Church, Aussersihl, Zurich, Switzerland"
Zurich_e1077,"Endingen, Aargau, Switzerland"
Zurich_e1077,"Lengnau, Aargau, Switzerland"
Zurich_e1077,southern Germany
Zurich_e1077,"Alsace, France"
Zurich_e1078,"Zurich, Switzerland"
Zurich_e1079,"Zurich, Switzerland"
Zurich_e1080,"Zurich, Switzerland"
Zurich_e1081,"Zurich, Switzerland"
Zurich_e1082,"Zurich, Switzerland"
Zurich_e1083,"Zurich, Switzerland"
Zurich_e1084,"Zurich, Switzerland"
Zurich_e1085,"Zurich, Switzerland"
Zurich_e1086,"Zurich, Switzerland"
Zurich_e1086,former Yugoslavia
Zurich_e1086,Turkey
Zurich_e1087,Zurich
Zurich_e1087,Canton of Zurich
Zurich_e1088,Zurich
Zurich_e1089,Zurich
Zurich_e1090,Zurich
Zurich_e1091,Zurich
Zurich_e1092,Zurich
Zurich_e1092,Canton of Zurich
Zurich_e1093,Canton of Zurich
Zurich_e1094,Canton of Zurich
Zurich_e1095,Canton of Zurich
Zurich_e1096,"Zurich, Switzerland"
Zurich_e1097,"Zurich, Switzerland"
Zurich_e1098,"Zurich, Switzerland"
Zurich_e1099,"Zurich, Switzerland"
Zurich_e1100,"Zurich, Switzerland"
Zurich_e1101,casino on Hirschengraben
Zurich_e1102,"Tonhalle, Bellevue, Zurich, Switzerland"
Zurich_e1103,"Zurich, Switzerland"
Zurich_e1104,"Bellevue, Zurich, Switzerland"
Zurich_e1105,"Bellevue, Zurich, Switzerland"
Zurich_e1106,"Tonhalle, Bellevue, Zurich, Switzerland"
Zurich_e1107,"Tonhalle, Bellevue, Zurich, Switzerland"
Zurich_e1108,"Pfauen, Zurich, Switzerland"
Zurich_e1109,"Pfauen, Zurich, Switzerland"
Zurich_e1110,"Zurich-West, Zurich, Switzerland"
Zurich_e1111,"Zurich, Switzerland"
Zurich_e1112,"Zurich, Switzerland"
Zurich_e1113,"Zurich, Switzerland"
Zurich_e1113,"Museum Rietberg, Zurich, Switzerland"
Zurich_e1114,"Zurich, Switzerland"
Zurich_e1114,"Löwenbräu, Zurich, Switzerland"
Zurich_e1115,"Zurich, Switzerland"
Zurich_e1115,"Haus Konstruktiv, Zurich, Switzerland"
Zurich_e1116,"Zurich, Switzerland"
Zurich_e1117,"Zurich, Switzerland"
Zurich_e1118,"Zurich, Switzerland"
Zurich_e1119,"Zurich, Switzerland"
Zurich_e1120,"Zurich, Switzerland"
Zurich_e1121,"Zurich, Switzerland"
Zurich_e1122,"Zurich, Switzerland"
Zurich_e1123,"Zurich, Switzerland"
Zurich_e1124,"Zurich, Switzerland"
Zurich_e1125,"Zurich, Switzerland"
Zurich_e1126,"Zurich, Switzerland"
Zurich_e1127,"Zurich, Switzerland"
Zurich_e1128,"Zurich, Switzerland"
Zurich_e1129,"Zurich, Switzerland"
Zurich_e1130,"Zurich, Switzerland"
Zurich_e1131,"Zurich, Switzerland"
Zurich_e1132,"Zurich, Switzerland"
Zurich_e1133,"Zurich, Switzerland"
Zurich_e1134,"Zurich, Switzerland"
Zurich_e1135,"Zurich, Switzerland"
Zurich_e1136,German
Zurich_e1138,"Zurich, Switzerland"
Zurich_e1139,Bäckerstrasse
Zurich_e1140,"Zurich, Switzerland"
Zurich_e1141,"Zurich, Switzerland"
Zurich_e1142,City
Zurich_e1144,"Brunnenhof, Zurich, Switzerland"
Zurich_e1145,"Aussersihl, Zurich, Switzerland"
Zurich_e1146,"Zurich, Switzerland"
Zurich_e1147,"Zurich, Switzerland"
Zurich_e1148,"Zurich, Switzerland"
Zurich_e1148,"Schanzengraben, Zurich, Switzerland"
Zurich_e1148,Botanical Garden of the University
Zurich_e1149,"Zurich, Switzerland"
Zurich_e1150,"Zurich, Switzerland"
Zurich_e1151,"Zurich, Switzerland"
Zurich_e1152,"Zurich, Switzerland"
Genf_e1,"Geneva, Switzerland"
Genf_e2,"Geneva, Switzerland"
Genf_e2,Lake Geneva
Genf_e2,Rhône River
Genf_e3,old town or upper town
Genf_e3,Lake Geneva
Genf_e3,Rhône River
Genf_e3,Arve River
Genf_e4,"Geneva, Switzerland"
Genf_e5,"Geneva, Switzerland"
Genf_e6,"Geneva, Switzerland"
Genf_e6,"Les Eaux-Vives, Geneva"
Genf_e6,"Le Petit-Saconnex, Geneva"
Genf_e6,"Plainpalais, Geneva"
Genf_e7,"Geneva, Switzerland"
Genf_e8,"Geneva, Switzerland"
Genf_e9,"Geneva, Switzerland"
Genf_e10,"Geneva, Switzerland"
Genf_e11,"Lausanne, Switzerland"
Genf_e12,"Geneva, Switzerland"
Genf_e13,"Geneva, Switzerland"
Genf_e14,"Geneva, Switzerland"
Genf_e14,Department of Léman
Genf_e15,"Geneva, Switzerland"
Genf_e16,"Geneva, Switzerland"
Genf_e17,"Geneva, Switzerland"
Genf_e18,"Geneva, Switzerland"
Genf_e19,"Geneva, Switzerland"
Genf_e20,"Geneva, Switzerland"
Genf_e20,the church of Saint-Gervais
Genf_e20,"Right bank of the Rhone River, Geneva, Switzerland"
Genf_e21,a terrace above the Rhone
Genf_e22,"Southern Rhone valley, between Provence and Liguria, France/Italy"
Genf_e23,"Geneva, Switzerland"
Genf_e24,"Lake Geneva, Switzerland/France"
Genf_e25,the Rade
Genf_e26,the Rade
Genf_e27,"Geneva, Switzerland"
Genf_e27,"Lake Geneva, Switzerland"
Genf_e28,"Geneva, Switzerland"
Genf_e28,"Lake Geneva, Switzerland"
Genf_e29,"Les Pâquis, Geneva, Switzerland"
Genf_e29,"Les Eaux-Vives, Geneva, Switzerland"
Genf_e30,"Rade de Genève, Geneva, Switzerland"
Genf_e31,Rade
Genf_e32,Rade
Genf_e33,Saint-Pierre hill
Genf_e34,Saint-Pierre hill
Genf_e35,"Geneva, Switzerland"
Genf_e36,Allobroges territories
Genf_e37,"Geneva, Switzerland"
Genf_e37,Gallia Transalpina
Genf_e37,Gallia Narbonensis
Genf_e38,"Geneva, Switzerland"
Genf_e38,lake
Genf_e38,Rhône River
Genf_e39,"Geneva, Switzerland"
Genf_e41,"Arve River, Geneva, Switzerland"
Genf_e41,"Carouge, Geneva, Switzerland"
Genf_e42,hilltop above the Rade and Rhone bridge
Genf_e43,harbor
Genf_e44,right bank at the bridgehead
Genf_e45,"Geneva, Switzerland"
Genf_e46,"Geneva, Switzerland"
Genf_e47,"Geneva, Switzerland"
Genf_e47,"Vienne, France"
Genf_e48,"Nyon, Switzerland"
Genf_e48,"Geneva, Switzerland"
Genf_e49,"Geneva, Switzerland"
Genf_e50,"Geneva, Switzerland"
Genf_e51,"Geneva, Switzerland"
Genf_e52,"Geneva, Switzerland"
Genf_e52,"Lake Geneva, Switzerland"
Genf_e53,"Geneva, Switzerland"
Genf_e54,the hill area
Genf_e55,the hill area
Genf_e55,"Saint-Antoine, Geneva, Switzerland"
Genf_e56,the hill area
Genf_e56,the town core
Genf_e58,the harbor district
Genf_e58,"Saint-Gervais, Geneva, Switzerland"
Genf_e59,the upper town
Genf_e60,"Geneva, Switzerland"
Genf_e61,"Geneva, Switzerland"
Genf_e61,the Rhone bridge crossing
Genf_e62,"Geneva, Switzerland"
Genf_e63,"Geneva, Switzerland"
Genf_e64,"Geneva, Switzerland"
Genf_e65,"Geneva, Switzerland"
Genf_e66,"Geneva, Switzerland"
Genf_e67,the bishop's palace
Genf_e68,the cathedral complex
Genf_e69,the cathedral complex
Genf_e70,the cathedral complex
Genf_e71,the cathedral complex
Genf_e72,the cathedral complex
Genf_e73,the cathedral complex
Genf_e74,upper town
Genf_e74,church of Saint-Germain
Genf_e75,sanctuary
Genf_e75,former main street (decumanus)
Genf_e76,former main street (decumanus)
Genf_e76,north-south axis (cardo)
Genf_e77,"Geneva, Saint-Gervais, Switzerland"
Genf_e77,"Geneva, La Madeleine, Switzerland"
Genf_e78,"Geneva, Saint-Gervais, Switzerland"
Genf_e78,"Geneva, La Madeleine, Switzerland"
Genf_e79,"Geneva, Switzerland"
Genf_e79,Sapaudia
Genf_e80,"Geneva, Switzerland"
Genf_e81,"Geneva, Switzerland"
Genf_e81,Saint-Victor
Genf_e82,"Lyon, France"
Genf_e83,"Geneva, Switzerland"
Genf_e84,"Geneva, Switzerland"
Genf_e85,the episcopal complex
Genf_e86,the northern cathedral
Genf_e87,the third bishop's church
Genf_e87,the baptistery and reception rooms
Genf_e88,"Geneva, Switzerland"
Genf_e89,"Saint-Gervais, Geneva, Switzerland"
Genf_e90,the harbor next to the church of La Madeleine
Genf_e91,"Tauredunum, Switzerland"
Genf_e91,"Geneva, Switzerland"
Genf_e92,the medieval city
Genf_e93,the medieval city
Genf_e94,the cathedral
Genf_e95,the cathedral
Genf_e96,"Geneva, Switzerland"
Genf_e97,"Geneva, Switzerland"
Genf_e98,"Geneva, Switzerland"
Genf_e99,"Geneva, Switzerland"
Genf_e100,"Geneva, Switzerland"
Genf_e101,"Geneva, Switzerland"
Genf_e102,"Geneva, Switzerland"
Genf_e102,"Orléans, France"
Genf_e102,Neustria
Genf_e103,"Geneva, Switzerland"
Genf_e104,"Geneva, Switzerland"
Genf_e105,"Geneva, Switzerland"
Genf_e105,Count of Geneva
Genf_e106,Kingdom of Burgundy
Genf_e106,region
Genf_e107,Count of Geneva
Genf_e107,region
Genf_e109,"Geneva, Switzerland"
Genf_e110,"Geneva, Switzerland"
Genf_e111,"Geneva, Switzerland"
Genf_e118,"Geneva, Switzerland"
Genf_e119,"Geneva, Switzerland"
Genf_e120,"Geneva, Switzerland"
Genf_e121,"Bourg-de-Four, Geneva, Switzerland"
Genf_e122,"Geneva, Switzerland"
Genf_e123,"Geneva, Switzerland"
Genf_e124,"Geneva, Switzerland"
Genf_e125,"Geneva, Switzerland"
Genf_e125,the cathedral
Genf_e125,the Count of Geneva
Genf_e125,the Dauphin
Genf_e126,"Geneva, Switzerland"
Genf_e127,"Geneva, Switzerland"
Genf_e128,"Geneva, Switzerland"
Genf_e129,"Geneva, Switzerland"
Genf_e130,"Geneva, Switzerland"
Genf_e131,Château de l'Ile
Genf_e132,"Geneva, Switzerland"
Genf_e133,"Geneva, Switzerland"
Genf_e134,"Geneva, Switzerland"
Genf_e135,"Geneva, Switzerland"
Genf_e136,"Geneva, Switzerland"
Genf_e137,"Geneva, Switzerland"
Genf_e138,"Geneva, Place du Molard"
Genf_e139,lake shore
Genf_e139,"Geneva, Rue de la Croix-d'Or"
Genf_e139,"Geneva, Rue du Rhône"
Genf_e140,"Geneva, Longemalle"
Genf_e140,"Geneva, Molard"
Genf_e140,"Geneva, Fusterie"
Genf_e141,Rhône River
Genf_e142,"Geneva, Switzerland"
Genf_e143,"Geneva, Switzerland"
Genf_e144,"Geneva, Switzerland"
Genf_e144,"Bourg-de-Four, Geneva, Switzerland"
Genf_e145,"Geneva, Switzerland"
Genf_e146,"Geneva, Switzerland"
Genf_e147,"Geneva, Switzerland"
Genf_e148,"Geneva, Switzerland"
Genf_e148,"Savoy, France"
Genf_e149,"Geneva, Switzerland"
Genf_e150,"Geneva, Switzerland"
Genf_e150,"Diocese of Geneva, Switzerland"
Genf_e150,"Savoy, France"
Genf_e151,"Diocese of Geneva, Switzerland"
Genf_e151,"Savoy, France"
Genf_e152,"Geneva, Switzerland"
Genf_e152,"Savoy, France"
Genf_e152,Burgundian Wars
Genf_e153,"Geneva, Switzerland"
Genf_e153,"Arve River, Geneva, Switzerland"
Genf_e153,"Les Pâquis, Geneva, Switzerland"
Genf_e154,"Geneva, Switzerland"
Genf_e154,bishop John Louis of Savoy
Genf_e154,Duke of Burgundy
Genf_e155,"Geneva, Switzerland"
Genf_e155,Swiss Confederation
Genf_e156,bishop John Louis of Savoy
Genf_e156,cities of Bern and Fribourg
Genf_e157,"Geneva, Switzerland"
Genf_e157,"Fribourg, Switzerland"
Genf_e158,"Geneva, Switzerland"
Genf_e158,Duke of Savoy
Genf_e159,"Geneva, Switzerland"
Genf_e159,"Bern, Switzerland"
Genf_e159,"Fribourg, Switzerland"
Genf_e160,"Geneva, Switzerland"
Genf_e160,Saint-Pierre
Genf_e161,"Geneva, Switzerland"
Genf_e161,Saint-Pierre
Genf_e162,"Geneva, Switzerland"
Genf_e163,"Geneva, Switzerland"
Genf_e164,"Geneva, Switzerland"
Genf_e165,"Geneva, Switzerland"
Genf_e165,"Gex, France"
Genf_e166,"Geneva, Switzerland"
Genf_e167,"Geneva, Switzerland"
Genf_e168,"Geneva, Switzerland"
Genf_e169,"Geneva, Switzerland"
Genf_e170,"Geneva, Switzerland"
Genf_e171,"Geneva, Switzerland"
Genf_e172,"Geneva, Switzerland"
Genf_e173,"Geneva, Switzerland"
Genf_e174,"Geneva, Switzerland"
Genf_e175,"Geneva, Switzerland"
Genf_e176,"Geneva, Switzerland"
Genf_e177,"Geneva, Switzerland"
Genf_e178,"Geneva, Switzerland"
Genf_e179,"Place du Molard, Geneva, Switzerland"
Genf_e180,"Geneva, Switzerland"
Genf_e180,"Saint-Gervais, Geneva, Switzerland"
Genf_e181,"Geneva, Switzerland"
Genf_e182,"Geneva, Switzerland"
